occurenceID;type;event ID;scientificName;basisOfRecord;samplingProtocol;identifiedBy;species;phylum;oranismQuantityType;organismQuantity
Ugent:Ecopot2:1801;event;Vinne_27aug08;Oscillatoria sp. (a);HumanObservation;watersample;J. Van Wichelen;Oscillatoria sp. (a);Cyanobacteria;Calculated Individuals per liter;116,2986654
Ugent:Ecopot2:1802;event;Schulensmeer_19jun08;Trachelomonas volvocina;HumanObservation;watersample;J. Van Wichelen;Trachelomonas volvocina;Euglenozoa;Calculated Individuals per liter;116,2986654
Ugent:Ecopot2:1803;event;KanaalplasDeMaat_24oct13;Synura uvella ;HumanObservation;watersample;J. Van Wichelen;Synura uvella ;Ochrophyta;Calculated Individuals per liter;117,4239837
Ugent:Ecopot2:1804;event;RauwseMeer_17apr13;Bacillariophyta sp. (f);HumanObservation;watersample;J. Van Wichelen;Bacillariophyta sp. (f);Ochrophyta;Calculated Individuals per liter;118,8330715
Ugent:Ecopot2:1805;event;Vinne_29may08;Mallomonas sp.;HumanObservation;watersample;J. Van Wichelen;Mallomonas sp.;Ochrophyta;Calculated Individuals per liter;120,1752876
Ugent:Ecopot2:1806;event;KanaalplasDeMaat_16apr13;Chlorella vulgaris;HumanObservation;watersample;J. Van Wichelen;Chlorella vulgaris;Chlorophyta;Calculated Individuals per liter;120,5552899
Ugent:Ecopot2:1807;event;GroteVijverMechelen_25aug08;Nitzschia sp.;HumanObservation;watersample;J. Van Wichelen;Nitzschia sp.;Ochrophyta;Calculated Individuals per liter;120,950612
Ugent:Ecopot2:1808;event;KanaalplasDeMaat_17sep13;Monoraphidium minutum;HumanObservation;watersample;J. Van Wichelen;Monoraphidium minutum;Chlorophyta;Calculated Individuals per liter;122,1209431
Ugent:Ecopot2:1809;event;Schulensmeer_27aug08;Desmodesmus quadricauda;HumanObservation;watersample;J. Van Wichelen;Desmodesmus quadricauda;Chlorophyta;Calculated Individuals per liter;124,0519098
Ugent:Ecopot2:1810;event;Schulensmeer_14jul08;Phacotus angustus;HumanObservation;watersample;J. Van Wichelen;Phacotus angustus;Chlorophyta;Calculated Individuals per liter;124,0519098
Ugent:Ecopot2:1811;event;Schulensmeer_27aug08;Microcystis sp.;HumanObservation;watersample;J. Van Wichelen;Microcystis sp.;Cyanobacteria;Calculated Individuals per liter;125,05
Ugent:Ecopot2:1812;event;RauwseMeer_17sep13;Aphanothece minutissima;HumanObservation;watersample;J. Van Wichelen;Aphanothece minutissima;Cyanobacteria;Calculated Individuals per liter;125,2522493
Ugent:Ecopot2:1813;event;RauwseMeer_17sep13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;133,0805149
Ugent:Ecopot2:1814;event;RauwseMeer_21may13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;134,3330374
Ugent:Ecopot2:1815;event;Schulensmeer_27aug08;Aulacoseira granulata;HumanObservation;watersample;J. Van Wichelen;Aulacoseira granulata;Ochrophyta;Calculated Individuals per liter;138,5086417
Ugent:Ecopot2:1816;event;RauwseMeer_17apr13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;139,4996926
Ugent:Ecopot2:1817;event;GroteVijverMechelen_25aug08;Rhodomonas lacustris;HumanObservation;watersample;J. Van Wichelen;Rhodomonas lacustris;Cryptophyta;Calculated Individuals per liter;139,5583985
Ugent:Ecopot2:1818;event;Hazewinkel_7oct14;Ankyra judayi;HumanObservation;watersample;J. Van Wichelen;Ankyra judayi;Chlorophyta;Calculated Individuals per liter;142,5534932
Ugent:Ecopot2:1819;event;Hazewinkel_23sep14;Ankyra judayi;HumanObservation;watersample;J. Van Wichelen;Ankyra judayi;Chlorophyta;Calculated Individuals per liter;142,5534932
Ugent:Ecopot2:1820;event;Schulensmeer_22sep08;Chlorella sp.;HumanObservation;watersample;J. Van Wichelen;Chlorella sp.;Chlorophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1821;event;Vinne_22sep08;Cryptomonas  rostrata;HumanObservation;watersample;J. Van Wichelen;Cryptomonas  rostrata;Cryptophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1822;event;Schulensmeer_22sep08;Cyclotella meneghiniana;HumanObservation;watersample;J. Van Wichelen;Cyclotella meneghiniana;Ochrophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1823;event;Schulensmeer_19jun08;Lemmermaniella flexa;HumanObservation;watersample;J. Van Wichelen;Lemmermaniella flexa;Cyanobacteria;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1824;event;Vinne_27aug08;Monoraphidium komarkovae;HumanObservation;watersample;J. Van Wichelen;Monoraphidium komarkovae;Chlorophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1825;event;Schulensmeer_19jun08;Oocystis sp.;HumanObservation;watersample;J. Van Wichelen;Oocystis sp.;Chlorophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1826;event;Schulensmeer_22sep08;Scenedesmus ecornis;HumanObservation;watersample;J. Van Wichelen;Scenedesmus ecornis;Chlorophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1827;event;Schulensmeer_22sep08;Scenedesmus obliquus;HumanObservation;watersample;J. Van Wichelen;Scenedesmus obliquus;Chlorophyta;Calculated Individuals per liter;145,3733318
Ugent:Ecopot2:1828;event;KanaalplasDeMaat_16apr13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;146,3885664
Ugent:Ecopot2:1829;event;GroteVijverMechelen_7may08;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;148,0164832
Ugent:Ecopot2:1830;event;RauwseMeer_17apr13;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;149,8330032
Ugent:Ecopot2:1831;event;Hazewinkel_23apr14;Asterionella formosa;HumanObservation;watersample;J. Van Wichelen;Asterionella formosa;Ochrophyta;Calculated Individuals per liter;151,6731246
Ugent:Ecopot2:1832;event;Hazewinkel_23sep14;Katablepharis ovalis;HumanObservation;watersample;J. Van Wichelen;Katablepharis ovalis;Katablepharidophyta;Calculated Individuals per liter;153,5191466
Ugent:Ecopot2:1833;event;Hazewinkel_17jun14;Cyanodiction intermedium;HumanObservation;watersample;J. Van Wichelen;Cyanodiction intermedium;Cyanobacteria;Calculated Individuals per liter;154,2044999
Ugent:Ecopot2:1834;event;Hazewinkel_23apr14;Aphanothece minutissima;HumanObservation;watersample;J. Van Wichelen;Aphanothece minutissima;Cyanobacteria;Calculated Individuals per liter;154,4835366
Ugent:Ecopot2:1835;event;RauwseMeer_19jun13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;154,9996585
Ugent:Ecopot2:1836;event;KanaalplasDeMaat_21may13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;155,035183
Ugent:Ecopot2:1837;event;Schulensmeer_27aug08;Actinastrum hantzschii;HumanObservation;watersample;J. Van Wichelen;Actinastrum hantzschii;Chlorophyta;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1838;event;Schulensmeer_27aug08;Aphanocapsa sp. (a);HumanObservation;watersample;J. Van Wichelen;Aphanocapsa sp. (a);Cyanobacteria;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1839;event;Schulensmeer_27aug08;Coelastrum astroideum;HumanObservation;watersample;J. Van Wichelen;Coelastrum astroideum;Chlorophyta;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1840;event;Schulensmeer_27aug08;Coelastrum microporum;HumanObservation;watersample;J. Van Wichelen;Coelastrum microporum;Chlorophyta;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1841;event;Schulensmeer_27aug08;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1842;event;Schulensmeer_14jul08;Euglena sp. (a);HumanObservation;watersample;J. Van Wichelen;Euglena sp. (a);Euglenozoa;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1843;event;Schulensmeer_27aug08;Monoraphidium contortum;HumanObservation;watersample;J. Van Wichelen;Monoraphidium contortum;Chlorophyta;Calculated Individuals per liter;155,0648872
Ugent:Ecopot2:1844;event;RauwseMeer_24oct13;Chlorella vulgaris;HumanObservation;watersample;J. Van Wichelen;Chlorella vulgaris;Chlorophyta;Calculated Individuals per liter;156,5653116
Ugent:Ecopot2:1845;event;Vinne_14jul08;Pandorina morum;HumanObservation;watersample;J. Van Wichelen;Pandorina morum;Chlorophyta;Calculated Individuals per liter;162,8181316
Ugent:Ecopot2:1846;event;Hazewinkel_26aug14;Cyanodiction planctonicum;HumanObservation;watersample;J. Van Wichelen;Cyanodiction planctonicum;Cyanobacteria;Calculated Individuals per liter;164,4847999
Ugent:Ecopot2:1847;event;GroteVijverMechelen_25aug08;Asterionella formosa;HumanObservation;watersample;J. Van Wichelen;Asterionella formosa;Ochrophyta;Calculated Individuals per liter;167,4700782
Ugent:Ecopot2:1848;event;GroteVijverMechelen_25aug08;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;167,4700782
Ugent:Ecopot2:1849;event;Schulensmeer_22sep08;Ceratium hirudinella;HumanObservation;watersample;J. Van Wichelen;Ceratium hirudinella;Dinophyta;Calculated Individuals per liter;168,5145486
Ugent:Ecopot2:1850;event;KanaalplasDeMaat_21aug13;Chlorella sp.;HumanObservation;watersample;J. Van Wichelen;Chlorella sp.;Chlorophyta;Calculated Individuals per liter;169,0905365
Ugent:Ecopot2:1851;event;GroteVijverMechelen_19sep08;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;169,7960515
Ugent:Ecopot2:1852;event;Vinne_29may08;Cryptomonas  rostrata;HumanObservation;watersample;J. Van Wichelen;Cryptomonas  rostrata;Cryptophyta;Calculated Individuals per liter;170,5713759
Ugent:Ecopot2:1853;event;Schulensmeer_29may08;Ankyra judayi;HumanObservation;watersample;J. Van Wichelen;Ankyra judayi;Chlorophyta;Calculated Individuals per liter;172,0618929
Ugent:Ecopot2:1854;event;RauwseMeer_24oct13;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;172,2218428
Ugent:Ecopot2:1855;event;Hazewinkel_20may14;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;173,6228443
Ugent:Ecopot2:1856;event;RauwseMeer_19jun13;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;173,7874959
Ugent:Ecopot2:1857;event;Vinne_22sep08;Aphanocapsa sp. (a);HumanObservation;watersample;J. Van Wichelen;Aphanocapsa sp. (a);Cyanobacteria;Calculated Individuals per liter;174,4479981
Ugent:Ecopot2:1858;event;Schulensmeer_19jun08;Chlorella sp.;HumanObservation;watersample;J. Van Wichelen;Chlorella sp.;Chlorophyta;Calculated Individuals per liter;174,4479981
Ugent:Ecopot2:1859;event;Vinne_22sep08;Crucigeniella rectangularis;HumanObservation;watersample;J. Van Wichelen;Crucigeniella rectangularis;Chlorophyta;Calculated Individuals per liter;174,4479981
Ugent:Ecopot2:1860;event;Vinne_22sep08;Golenkinia radiata;HumanObservation;watersample;J. Van Wichelen;Golenkinia radiata;Chlorophyta;Calculated Individuals per liter;174,4479981
Ugent:Ecopot2:1861;event;Schulensmeer_22sep08;Micractinium pusillum;HumanObservation;watersample;J. Van Wichelen;Micractinium pusillum;Chlorophyta;Calculated Individuals per liter;174,4479981
Ugent:Ecopot2:1862;event;Vinne_27aug08;Syncrypta eleochrus;HumanObservation;watersample;J. Van Wichelen;Syncrypta eleochrus;Ochrophyta;Calculated Individuals per liter;174,4479981
Ugent:Ecopot2:1863;event;Hazewinkel_29jul14;Oocystis solitaria;HumanObservation;watersample;J. Van Wichelen;Oocystis solitaria;Chlorophyta;Calculated Individuals per liter;176,20474
Ugent:Ecopot2:1864;event;RauwseMeer_19jun13;Dinobryon divergens;HumanObservation;watersample;J. Van Wichelen;Dinobryon divergens;Ochrophyta;Calculated Individuals per liter;180,3530813
Ugent:Ecopot2:1865;event;GroteVijverMechelen_16jul08;Stephanodiscus hantzschii;HumanObservation;watersample;J. Van Wichelen;Stephanodiscus hantzschii;Ochrophyta;Calculated Individuals per liter;180,9090351
Ugent:Ecopot2:1866;event;Hazewinkel_17jun14;Staurastrum chaetoceras;HumanObservation;watersample;J. Van Wichelen;Staurastrum chaetoceras;Chlorophyta;Calculated Individuals per liter;182,1271771
Ugent:Ecopot2:1867;event;Schulensmeer_29may08;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;182,4898864
Ugent:Ecopot2:1868;event;Schulensmeer_14jul08;Cyclotella meneghiniana;HumanObservation;watersample;J. Van Wichelen;Cyclotella meneghiniana;Ochrophyta;Calculated Individuals per liter;186,0778646
Ugent:Ecopot2:1869;event;RauwseMeer_24oct13;Aphanotheca sp.;HumanObservation;watersample;J. Van Wichelen;Aphanotheca sp.;Cyanobacteria;Calculated Individuals per liter;187,8783739
Ugent:Ecopot2:1870;event;KanaalplasDeMaat_16apr13;Asterionella formosa;HumanObservation;watersample;J. Van Wichelen;Asterionella formosa;Ochrophyta;Calculated Individuals per liter;188,6059767
Ugent:Ecopot2:1871;event;Vinne_19jun08;Cryptomonas  rostratiformis;HumanObservation;watersample;J. Van Wichelen;Cryptomonas  rostratiformis;Cryptophyta;Calculated Individuals per liter;193,831109
Ugent:Ecopot2:1872;event;KanaalplasDeMaat_21aug13;Katablepharis ovalis;HumanObservation;watersample;J. Van Wichelen;Katablepharis ovalis;Katablepharidophyta;Calculated Individuals per liter;197,2722926
Ugent:Ecopot2:1873;event;KanaalplasDeMaat_17sep13;Monosiga ovata;HumanObservation;watersample;J. Van Wichelen;Monosiga ovata;Choanoflagellida;Calculated Individuals per liter;197,2722926
Ugent:Ecopot2:1874;event;Vinne_14jul08;Cryptomonas reflexa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas reflexa;Cryptophyta;Calculated Individuals per liter;197,7077312
Ugent:Ecopot2:1875;event;Schulensmeer_22sep08;Anabaena sp.;HumanObservation;watersample;J. Van Wichelen;Anabaena sp.;Cyanobacteria;Calculated Individuals per liter;198
Ugent:Ecopot2:1876;event;Schulensmeer_19jun08;Chroomonas nordstedtii;HumanObservation;watersample;J. Van Wichelen;Chroomonas nordstedtii;Cryptophyta;Calculated Individuals per liter;203,5226645
Ugent:Ecopot2:1877;event;Vinne_22sep08;Chroomonas nordstedtii;HumanObservation;watersample;J. Van Wichelen;Chroomonas nordstedtii;Cryptophyta;Calculated Individuals per liter;203,5226645
Ugent:Ecopot2:1878;event;Schulensmeer_19jun08;Micractinium pusillum;HumanObservation;watersample;J. Van Wichelen;Micractinium pusillum;Chlorophyta;Calculated Individuals per liter;203,5226645
Ugent:Ecopot2:1879;event;Schulensmeer_19jun08;Monoraphidium minutum;HumanObservation;watersample;J. Van Wichelen;Monoraphidium minutum;Chlorophyta;Calculated Individuals per liter;203,5226645
Ugent:Ecopot2:1880;event;Vinne_22sep08;Scenedesmus ecornis;HumanObservation;watersample;J. Van Wichelen;Scenedesmus ecornis;Chlorophyta;Calculated Individuals per liter;203,5226645
Ugent:Ecopot2:1881;event;KanaalplasDeMaat_19jun13;Bacillariophyta sp. (f);HumanObservation;watersample;J. Van Wichelen;Bacillariophyta sp. (f);Ochrophyta;Calculated Individuals per liter;206,6662113
Ugent:Ecopot2:1882;event;KanaalplasDeMaat_21aug13;Monoraphidium minutum;HumanObservation;watersample;J. Van Wichelen;Monoraphidium minutum;Chlorophyta;Calculated Individuals per liter;206,6662113
Ugent:Ecopot2:1883;event;Vinne_14jul08;Chlorella sp.;HumanObservation;watersample;J. Van Wichelen;Chlorella sp.;Chlorophyta;Calculated Individuals per liter;209,3375977
Ugent:Ecopot2:1884;event;RauwseMeer_21may13;Pseudokephyrion conicum;HumanObservation;watersample;J. Van Wichelen;Pseudokephyrion conicum;Ochrophyta;Calculated Individuals per liter;211,8328666
Ugent:Ecopot2:1885;event;GroteVijverMechelen_9apr08;Cyclotella sp.;HumanObservation;watersample;J. Van Wichelen;Cyclotella sp.;Ochrophyta;Calculated Individuals per liter;213,6097936
Ugent:Ecopot2:1886;event;RauwseMeer_21may13;Fragillaria crotonensis;HumanObservation;watersample;J. Van Wichelen;Fragillaria crotonensis;Ochrophyta;Calculated Individuals per liter;215,4533058
Ugent:Ecopot2:1887;event;Schulensmeer_14jul08;Desmodesmus communis;HumanObservation;watersample;J. Van Wichelen;Desmodesmus communis;Chlorophyta;Calculated Individuals per liter;217,0908421
Ugent:Ecopot2:1888;event;Schulensmeer_14jul08;Lagerheimia geneviensis;HumanObservation;watersample;J. Van Wichelen;Lagerheimia geneviensis;Chlorophyta;Calculated Individuals per liter;217,0908421
Ugent:Ecopot2:1889;event;Schulensmeer_14jul08;Lagerheimia quadriseta;HumanObservation;watersample;J. Van Wichelen;Lagerheimia quadriseta;Chlorophyta;Calculated Individuals per liter;217,0908421
Ugent:Ecopot2:1890;event;KanaalplasDeMaat_17jul13;Chrysochromulina parva;HumanObservation;watersample;J. Van Wichelen;Chrysochromulina parva;Haptophyta;Calculated Individuals per liter;217,3009101
Ugent:Ecopot2:1891;event;Vinne_25apr08;Cryptomonas  rostrata;HumanObservation;watersample;J. Van Wichelen;Cryptomonas  rostrata;Cryptophyta;Calculated Individuals per liter;218,3566779
Ugent:Ecopot2:1892;event;GroteVijverMechelen_19sep08;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;218,641491
Ugent:Ecopot2:1893;event;RauwseMeer_24oct13;Rhodomonas lacustris;HumanObservation;watersample;J. Van Wichelen;Rhodomonas lacustris;Cryptophyta;Calculated Individuals per liter;219,1914363
Ugent:Ecopot2:1894;event;Hazewinkel_26aug14;Aphanothece minutissima;HumanObservation;watersample;J. Van Wichelen;Aphanothece minutissima;Cyanobacteria;Calculated Individuals per liter;219,3130665
Ugent:Ecopot2:1895;event;Schulensmeer_24oct08;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;225,9516928
Ugent:Ecopot2:1896;event;Hazewinkel_23apr14;Fragillaria crotonensis;HumanObservation;watersample;J. Van Wichelen;Fragillaria crotonensis;Ochrophyta;Calculated Individuals per liter;228,1068251
Ugent:Ecopot2:1897;event;RauwseMeer_19jun13;Dinobryon acuminatum;HumanObservation;watersample;J. Van Wichelen;Dinobryon acuminatum;Ochrophyta;Calculated Individuals per liter;230,1510081
Ugent:Ecopot2:1898;event;RauwseMeer_17jul13;Dinobryon divergens;HumanObservation;watersample;J. Van Wichelen;Dinobryon divergens;Ochrophyta;Calculated Individuals per liter;230,4054587
Ugent:Ecopot2:1899;event;RauwseMeer_21may13;Dictyosphaerium tetrachotomum fallax;HumanObservation;watersample;J. Van Wichelen;Dictyosphaerium tetrachotomum fallax;Chlorophyta;Calculated Individuals per liter;232,4994877
Ugent:Ecopot2:1900;event;Schulensmeer_24oct08;Koliella spiculiformis;HumanObservation;watersample;J. Van Wichelen;Koliella spiculiformis;Chlorophyta;Calculated Individuals per liter;232,5973308
Ugent:Ecopot2:1901;event;Vinne_14jul08;Euglena sp. (a);HumanObservation;watersample;J. Van Wichelen;Euglena sp. (a);Euglenozoa;Calculated Individuals per liter;232,5973308
